date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
1999-12-27,0.21000000000000002,100.53,15.715,14.11,14.11,15.625,10.035
2000-01-03,5.261428571428572,100.70285714285716,9.87857142857143,5.648571428571429,5.674285714285714,9.397142857142857,6.491428571428571
2000-01-10,3.5542857142857143,101.10000000000001,9.662857142857144,5.527142857142857,5.5528571428571425,9.43142857142857,6.104285714285714
2000-01-17,4.017142857142857,100.34857142857143,8.27,4.8342857142857145,4.890000000000001,8.194285714285714,6.090000000000001
2000-01-24,3.742857142857143,100.75571428571428,0.7371428571428572,-3.367142857142857,-3.2657142857142856,0.8171428571428573,3.0728571428571425
2000-01-31,0.0,101.01285714285714,2.5014285714285713,-2.685714285714286,-2.6271428571428572,2.0214285714285714,3.142857142857143
2000-02-07,1.4542857142857142,100.44428571428571,11.771428571428572,8.277142857142858,8.285714285714286,11.162857142857144,7.314285714285715
2000-02-14,1.1171428571428572,100.6842857142857,13.40857142857143,9.415714285714285,9.421428571428573,13.34142857142857,7.871428571428572
2000-02-21,3.9057142857142857,100.99714285714286,13.27,8.598571428571429,8.607142857142858,13.205714285714285,7.242857142857143
2000-02-28,1.3485714285714288,100.34857142857143,12.95142857142857,7.941428571428572,7.95,12.755714285714285,6.8914285714285715
2000-03-06,3.815714285714286,100.45285714285716,15.574285714285717,10.132857142857144,10.145714285714288,14.894285714285715,8.415714285714285
2000-03-13,9.454285714285716,100.42999999999999,12.961428571428572,8.655714285714286,8.665714285714285,12.808571428571428,7.401428571428572
2000-03-20,0.9642857142857143,100.42142857142858,15.147142857142857,11.444285714285714,11.445714285714287,15.09142857142857,8.584285714285715
2000-03-27,8.142857142857142,99.66857142857143,16.982857142857142,13.401428571428571,13.401428571428571,16.990000000000002,9.957142857142857
2000-04-03,5.452857142857143,100.33428571428571,13.184285714285712,8.134285714285713,8.148571428571428,13.18142857142857,7.392857142857143
2000-04-10,2.2399999999999998,100.50857142857141,16.181428571428572,12.728571428571428,12.73,15.918571428571429,9.367142857142856
2000-04-17,0.6242857142857143,99.90428571428572,16.647142857142857,10.992857142857144,10.995714285714286,16.417142857142856,8.395714285714286
2000-04-24,0.8342857142857143,99.94428571428571,16.474285714285713,10.482857142857142,10.484285714285715,16.385714285714286,8.044285714285715
2000-05-01,0.18285714285714286,100.43142857142857,22.49857142857143,15.428571428571429,15.430000000000001,22.46,11.022857142857143
2000-05-08,0.06285714285714286,99.99714285714286,23.91714285714286,15.867142857142856,15.868571428571428,24.212857142857143,11.6
2000-05-15,2.737142857142857,100.27142857142857,23.634285714285713,14.531428571428572,14.538571428571428,23.692857142857143,10.79142857142857
2000-05-22,2.307142857142857,99.72285714285714,26.49285714285714,18.87142857142857,18.87142857142857,26.655714285714286,13.89
2000-05-29,0.5428571428571428,100.25142857142858,25.664285714285715,14.467142857142859,14.47,25.68,10.45142857142857
2000-06-05,2.2742857142857145,100.39999999999999,24.46,14.120000000000001,14.122857142857143,24.654285714285713,10.292857142857143
2000-06-12,3.52,100.30142857142857,26.70285714285714,19.60571428571429,19.604285714285712,26.937142857142856,14.395714285714286
2000-06-19,1.917142857142857,100.27428571428571,28.12857142857143,19.458571428571428,19.458571428571428,28.312857142857144,14.352857142857143
2000-06-26,2.2914285714285714,100.11428571428571,27.138571428571428,17.12,17.12,27.455714285714286,12.595714285714285
2000-07-03,0.42,100.11428571428571,30.2,18.014285714285712,18.015714285714285,30.68,13.071428571428571
2000-07-10,0.8471428571428571,99.7757142857143,31.094285714285714,19.147142857142857,19.145714285714288,31.54,14.118571428571428
2000-07-17,1.5557142857142856,99.92999999999999,30.154285714285713,16.37,16.37,30.551428571428573,11.945714285714287
2000-07-24,3.7028571428571433,100.03285714285714,27.824285714285715,18.175714285714285,18.177142857142858,28.115714285714287,13.178571428571429
2000-07-31,3.5900000000000003,100.20285714285714,27.017142857142858,20.41857142857143,20.41857142857143,27.0,15.120000000000001
2000-08-07,2.5857142857142854,100.12142857142858,28.277142857142856,18.67142857142857,18.672857142857143,28.487142857142857,13.93142857142857
2000-08-14,0.2542857142857143,100.23142857142857,30.41142857142857,14.98857142857143,14.989999999999998,30.03142857142857,10.89
2000-08-21,0.9757142857142858,100.33285714285714,28.725714285714282,17.12,17.12,29.127142857142854,12.302857142857144
