date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
2000-01-01,2.8761290322580644,100.65612903225806,10.364193548387098,5.259032258064516,5.303870967741936,10.29225806451613,6.523548387096774
2000-02-01,3.017586206896552,100.61068965517242,15.901379310344828,10.588620689655173,10.595862068965516,15.774482758620689,8.586206896551724
2000-03-01,4.4716129032258065,100.20129032258065,16.690967741935484,11.643225806451612,11.649354838709677,16.607741935483872,9.135483870967741
2000-04-01,1.6243333333333332,100.12333333333332,17.29733333333333,11.223,11.229000000000001,17.203,8.817333333333332
2000-05-01,1.8470967741935482,100.18774193548387,21.605806451612903,13.493548387096775,13.501935483870968,21.61032258064516,10.530645161290321
2000-06-01,3.1079999999999997,100.30300000000001,23.307666666666666,15.881333333333334,15.887666666666666,23.266000000000002,12.185
2000-07-01,2.432903225806452,100.12838709677419,24.86225806451613,14.998709677419354,15.00483870967742,25.006774193548388,11.421935483870968
2000-08-01,1.691935483870968,100.27258064516128,24.978064516129034,14.311935483870968,14.323225806451612,25.058709677419355,10.866451612903226
2000-09-01,2.5170000000000003,100.181,21.257333333333335,12.883666666666667,12.896666666666667,21.329,10.309333333333333
2000-10-01,1.813225806451613,100.53290322580645,19.86225806451613,11.123548387096774,11.136129032258065,19.436129032258062,8.745483870967742
2000-11-01,3.3463333333333334,100.47466666666666,11.561666666666667,6.829666666666666,6.848,11.379999999999999,6.880333333333334
2000-12-01,3.682903225806452,100.66806451612904,7.873548387096775,2.7803225806451612,2.8435483870967744,7.848387096774194,5.714516129032258
2001-01-01,3.983548387096774,100.55000000000001,10.02741935483871,6.827419354838709,6.843870967741935,9.964193548387096,7.030645161290322
2001-02-01,5.154642857142858,100.58392857142857,14.4275,10.93142857142857,10.939642857142857,14.310714285714285,8.970714285714285
2001-03-01,9.23516129032258,100.21806451612903,12.577419354838709,8.759032258064517,8.771290322580645,12.461935483870967,7.87
2001-04-01,2.8286666666666664,100.587,17.169666666666668,12.432666666666668,12.437999999999999,16.838666666666665,9.808333333333334
2001-05-01,3.5587096774193547,100.1116129032258,20.080967741935485,15.511290322580646,15.51290322580645,19.86935483870968,11.744516129032258
2001-06-01,3.5693333333333332,100.40599999999999,21.467333333333332,16.785666666666668,16.789,21.157333333333334,12.811666666666667
2001-07-01,2.7612903225806456,100.24483870967742,23.13258064516129,17.543548387096774,17.54612903225806,23.103548387096776,13.347741935483871
2001-08-01,2.9264516129032256,100.27225806451614,22.942258064516132,17.717741935483872,17.720322580645163,22.791935483870965,13.426129032258066
2001-09-01,2.0963333333333334,100.278,18.903666666666666,13.458666666666666,13.463666666666667,18.887,10.427666666666665
2001-10-01,2.9229032258064516,100.53806451612903,15.615483870967742,9.453870967741935,9.476451612903226,15.275483870967742,8.516129032258064
2001-11-01,3.7376666666666667,100.38766666666668,15.589666666666666,10.744,10.757333333333333,15.385666666666667,9.013
2001-12-01,5.298064516129033,100.33354838709678,11.531935483870969,8.251935483870968,8.270967741935483,11.403225806451612,8.038709677419355
